Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Tokelau,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,5.0,76.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
Tonga,267.0,286.0,292.0,285.0,252.0,219.0,186.0,210.75,235.5,260.25,285.0,437.2,589.4,741.5999999999999,893.8,1046.0,1046.0,854.0,694.0,534.0,374.0,590.0,403.0,373.0,343.0,354.27272727272725,365.54545454545456,376.8181818181818,388.0909090909091,399.3636363636364,410.6363636363636,421.90909090909093,433.1818181818182,444.45454545454544,455.72727272727275,467.0,498.0,521.4444444444445,544.8888888888889,568.3333333333334,591.7777777777778,615.2222222222222,638.6666666666666,662.1111111111111,685.5555555555555,709.0,681.6,654.2,626.8,599.4,572.0,544.6,517.2,489.8,462.40000000000003,435.0,407.6,380.20000000000005,352.8,325.40000000000003,298.0,298.0,298.0,298.0
Trinidad and Tobago,6999.0,6465.0,6660.0,5809.0,6434.5,7060.0,6775.0,7116.0,7092.0,7068.0,7044.0,6955.0,7092.0,6936.0,7187.0,7438.0,7311.0,7393.0,4906.5625,2420.125,2420.125,2420.125,2420.125,3828.59375,5237.0625,6645.53125,8054.0,8036.0,8088.0,8140.0,8192.0,8533.0,8807.0,14475.125,13800.535714285714,13125.94642857143,12451.357142857143,11776.767857142857,11102.178571428572,10427.589285714286,9753.0,9797.0,9820.333333333334,9843.666666666666,9867.0,9890.333333333334,9913.666666666666,9937.0,9960.333333333334,9983.666666666666,10007.0,10373.0,10661.0,11461.0,11460.5,11460.0,11410.0,11564.0,11266.0,11266.0,11266.0,11266.0,11266.0,11266.0
Tristan da Cunha,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,2.0,3.0,2.5,2.0,1.0,4.0,3.0,2.8,2.6,2.4,2.2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Tunisia,45437.0,49200.0,45515.0,43656.0,33046.0625,22436.125,22436.125,28983.34375,35530.5625,42077.78125,48625.0,39488.0,44416.0,39062.0,38625.833333333336,38189.666666666664,37753.5,37317.333333333336,36881.166666666664,36445.0,36997.0,36776.0,35054.0,35508.5,35963.0,35500.0,34669.5,33839.0,35046.666666666664,36254.333333333336,37462.0,38043.0,40865.0,47272.0,44849.0,42426.0,42571.0,43988.0,45405.0,46822.0,48239.0,49656.0,51073.0,52490.0,53907.0,55324.0,56741.0,56890.15178571428,57039.30357142857,57188.455357142855,57337.607142857145,57486.75892857143,57635.91071428572,57785.0625,57934.21428571428,58083.36607142857,58232.517857142855,58381.669642857145,58530.82142857143,58679.97321428572,58829.125,22436.125,22436.125,22436.125
Turkey,322000.0,322000.0,322000.0,322000.0,324555.55555555556,327111.1111111111,329666.6666666667,332222.22222222225,334777.77777777775,337333.3333333333,339888.8888888889,342444.44444444444,345000.0,347555.55555555556,350111.1111111111,352666.6666666667,355222.22222222225,357777.77777777775,360333.3333333333,362888.8888888889,365444.44444444444,368000.0,370555.55555555556,373111.1111111111,375666.6666666667,378222.22222222225,380777.77777777775,383333.3333333333,385888.8888888889,388444.44444444444,391000.0,394000.0,398000.0,401000.0,405000.0,395000.0,402000.0,438000.0,453666.6666666667,469333.3333333333,485000.0,429000.0,436000.0,443000.0,450000.0,440000.0,447000.0,454000.0,461000.0,459000.0,376162.0,376338.0,387994.5,399651.0,411307.5,422964.0,426662.0,426449.0,435941.0,435941.0,435941.0,435941.0,435941.0,435941.0
Turkmenistan,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0,32067.0
Turks and Caicos Islands,65.0,69.0,74.0,70.33333333333333,66.66666666666667,63.0,27.0,38.0,45.0,52.0,59.0,58.5,58.0,123.66666666666667,189.33333333333334,255.0,255.0,255.0,255.0,255.0,255.0,245.7,236.4,227.1,217.8,208.5,199.2,189.9,180.6,171.29999999999998,162.0,152.7,143.39999999999998,134.1,124.79999999999998,115.49999999999999,106.19999999999999,96.89999999999999,87.6,78.29999999999998,69.0,48.0,61.0,46.0,53.0,56.27272727272727,59.54545454545455,62.81818181818182,66.0909090909091,69.36363636363636,72.63636363636364,75.9090909090909,79.18181818181819,82.45454545454545,85.72727272727273,89.0,125.0,102.0,122.0,132.0,122.0,145.0,144.0,130.0
Tuvalu,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,87.0,212.125,212.125,64.0,45.0,47.0,51.77777777777778,56.55555555555556,61.333333333333336,66.11111111111111,70.88888888888889,75.66666666666667,80.44444444444444,85.22222222222223,90.0,88.0,86.0,140.0,136.0,112.0,80.0,127.0,127.0
Türkiye,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,566485.0,504839.0,525814.0,489361.0
Uganda,269.0,264.0,254.0,248.0,262630.5,525013.0,489364.0,47232.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0,468363.0
Ukraine,424717.0,424717.0,424717.0,424717.0,424717.0,424717.0,424717.0,424717.0,424717.0,424717.0,424717.0,443038.0,449351.0,455970.0,728569.0,1001168.0,1019536.75,1019536.75,793889.875,568243.0,568789.0,568231.0,583496.0,591331.625,599167.25,607002.875,614838.5,622674.125,630509.75,638345.375,646181.0,697110.0,741662.0,625897.0,690024.0,754151.0,719954.0,739170.0,741430.6666666666,743691.3333333334,745952.0,754911.0,765408.0,761261.0,781961.0,758092.0,762877.0,754460.0,740235.0,315988.75,664411.0,663139.0,662368.0,632296.0,632296.0,632296.0,632296.0,632296.0,632296.0,632296.0,632296.0,632296.0,632296.0,632296.0
United Arab Emirates,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4597.0,4760.833333333333,4924.666666666667,5088.5,5252.333333333333,5416.166666666667,5580.0,5743.833333333333,5907.666666666667,6071.5,6235.333333333333,6399.166666666667,6563.0,6720.4,6877.8,7035.2,7192.6,7350.0,7702.0,8169.666666666667,8637.333333333334,9105.0,9572.666666666666,10040.333333333334,10508.0,10975.666666666666,11443.333333333334,11911.0,11762.0,11514.0,11514.0
United Arab Republic,420158.0,482245.5,431673.0,434836.5,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0,438000.0
United Kingdom,808869.75,808869.75,808869.75,808869.75,808869.75,564063.0,546191.0,576754.0,578400.0,611221.0,644042.0,673938.0,669475.0,667400.0,738134.875,808869.75,808869.75,808869.75,434383.75,661519.0,657974.0,662801.0,659101.0,546742.375,434383.75,434383.75,434383.75,484347.3125,534310.875,584274.4375,634238.0,634238.0,634238.0,625897.0,627725.5,629554.0,808869.75,808869.75,740002.5,671135.25,602268.0,606283.0,611188.0,584600.0,582900.0,572224.0,574687.0,579697.0,559617.0,561666.0,552232.0,569024.0,574945.0,568840.0,602776.0,595655.0,605748.0,614313.0,603064.0,688632.0,688632.0,688632.0,688632.0,688632.0
United Kingdom of Great Britain and Northern Ireland,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,667480.0,657260.0,662062.0,662062.0
United Republic of Tanzania,1491.0,1498.0,9151.316666666666,16804.63333333333,24457.95,32111.266666666666,39764.583333333336,47417.9,55071.21666666667,62724.53333333333,70377.85,78031.16666666667,85684.48333333334,93337.8,100991.11666666667,108644.43333333333,116297.75,123951.06666666667,131604.38333333333,139257.7,146911.01666666666,154564.33333333334,162217.65,169870.96666666667,177524.28333333333,185177.6,192830.91666666666,200484.23333333334,208137.55,215790.86666666667,223444.18333333332,231097.5,238750.81666666665,246404.13333333333,254057.45,261710.76666666666,269364.0833333333,277017.4,284670.7166666667,292324.0333333333,299977.35,307630.6666666667,315283.98333333334,322937.3,330590.61666666664,338243.93333333335,345897.25,353550.56666666665,361203.8833333333,368857.2,376510.51666666666,384163.8333333333,391817.15,399470.4666666667,407123.7833333333,414777.1,422430.4166666667,430083.73333333334,437737.05,445390.36666666664,453043.68333333335,460697.0,460697.0,460697.0
United States,1701522.0,1382549.0,1382549.0,1382549.0,1825000.0,1863149.0,1851323.0,1930082.0,2726617.0,2054583.0,1382549.0,1963544.0,1973003.0,1934388.0,1910000.0,1925968.2,1941936.4,1957904.6,1973872.8,1989841.0,1977981.0,1974797.0,2010000.0,2048220.0,2086440.0,2105361.0,2127000.0,2171000.0,2170506.0,2170012.0,2169518.0,2176630.0,2268553.0,2283783.6666666665,2299014.3333333335,2314245.0,2338070.0,2357658.75,2377247.5,2396836.25,2416425.0,2443387.0,2448288.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0,2398343.0
United States Virgin Islands,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,539.0,496.0,485.0,477.0,975.0,816.0,975.0,913.8571428571429,852.7142857142857,791.5714285714286,730.4285714285714,669.2857142857142,608.1428571428571,547.0,508.0,558.0,552.25,546.5,540.75,535.0,552.0,569.0,573.5,578.0,582.5,587.0,591.5,596.0,600.5,605.0,617.0,627.4444444444445,637.8888888888889,648.3333333333334,658.7777777777778,669.2222222222222,679.6666666666666,690.1111111111111,700.5555555555555,711.0,723.0,723.0,723.0,723.0,723.0,723.0,723.0,723.0,723.0,723.0,723.0,723.0,723.0
United States of America,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2426264.0,2423712.0,2473018.0,2487164.6666666665,2501311.3333333335,2515458.0,2543279.0,2596993.0,2626418.0,2685333.0,2744248.0,2813503.0,2839205.0,2854838.0,2631701.125,2408564.25,2185427.375,1962290.5,3072039.0
Uruguay,22750.0,22833.0,23340.25,23847.5,24354.75,24862.0,48683.0,7323.0,8572.588235294117,9822.176470588234,11071.764705882353,12321.35294117647,13570.941176470587,14820.529411764706,16070.117647058823,17319.70588235294,18569.29411764706,19818.882352941175,21068.470588235294,22318.058823529413,23567.647058823528,24817.235294117647,26066.823529411762,27316.41176470588,28566.0,28769.0,28972.0,29175.0,29378.0,29581.0,29784.0,30167.0,30550.0,30933.0,31316.0,31699.0,32082.0,31868.5,31655.0,31441.5,31228.0,31628.0,32587.0,32222.0,33319.0,31056.0,7323.0,7323.0,15817.666666666666,24312.333333333332,32807.0,33354.0,32795.0,33287.666666666664,33780.333333333336,34273.0,33173.0,34128.0,34807.0,21065.0,7323.0,7323.0,7323.0,7323.0
Uzbekistan,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,145294.0,142639.66666666666,139985.33333333334,137331.0,138928.5,140526.0,137864.66666666666,135203.33333333334,132542.0,133613.1,134684.2,135755.3,136826.4,137897.5,138968.6,140039.7,141110.8,142181.9,143253.0,145663.0,145796.0,149819.0,152305.0,154791.0,160723.0,154913.0,154570.0,175625.0,174541.0,172068.0,172757.0,174413.0
Vatican City,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,2.0,4.0,81826.0,83753.0,81615.0,82000.0,113378.5,144757.0,131789.25,118821.5,105853.75,92886.0,91469.0,95232.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0,93031.0
Venezuela,55585.0,54960.0,58474.0,60992.0,31636.0,2280.0,26484.0,40227.555555555555,53971.11111111111,67714.66666666666,81458.22222222222,95201.77777777778,108945.33333333333,122688.88888888888,136432.44444444444,150176.0,148514.0,144732.0,149900.0,77018.0,76927.0,76836.0,76745.0,77841.5,78938.0,77647.0,80322.0,81442.0,83839.33333333333,86236.66666666667,88634.0,90566.0,75539.25,60512.5,45485.75,30459.0,98624.0,100934.75,103245.5,105556.25,107867.0,105388.0,118562.0,110946.0,110301.0,115348.0,118594.0,124062.0,128309.0,132556.0,136803.0,142988.0,147901.0,159239.0,163367.0,188725.0,190236.0,190236.0,190236.0,190236.0,190236.0,190236.0,190236.0,190236.0
Viet-Nam Republic of,76901.0,70059.0,66720.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0,61744.0
Vietnam,96975.0,96975.0,96975.0,96975.0,96975.0,96975.0,105537.5,114100.0,119898.21052631579,125696.42105263157,131494.63157894736,137292.84210526315,143091.05263157893,148889.26315789475,154687.47368421053,160485.68421052632,166283.8947368421,172082.1052631579,177880.31578947368,183678.52631578947,189476.73684210525,195274.94736842104,201073.15789473683,206871.36842105264,212669.57894736843,218467.7894736842,224266.0,230064.2105263158,235862.42105263157,241660.63157894736,247458.84210526315,253257.05263157893,259055.26315789472,264853.4736842105,270651.6842105263,276449.8947368421,282248.10526315786,288046.31578947365,293844.52631578944,299642.7368421053,305440.94736842107,311239.15789473685,317037.36842105264,322835.5789473684,328633.7894736842,334432.0,382624.0,399969.0714285714,417314.14285714284,434659.21428571426,452004.2857142857,469349.35714285716,486694.4285714286,504039.5,521384.5714285714,538729.6428571428,556074.7142857143,573419.7857142857,590764.8571428572,608109.9285714285,625455.0,625455.0,625455.0,625455.0
Virgin Islands [UK],79.0,70.0,67.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
Virgin Islands [US],326.0,321.0,383.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0
Wallis and Futuna Islands,64.0,64.0,64.0,64.0,64.0,64.0,45.0,36.0,45.0,45.86486486486486,46.729729729729726,47.5945945945946,48.45945945945946,49.32432432432432,50.18918918918919,51.054054054054056,51.91891891891892,52.78378378378378,53.648648648648646,54.513513513513516,55.37837837837838,56.24324324324324,57.10810810810811,57.972972972972975,58.83783783783784,59.7027027027027,60.567567567567565,61.432432432432435,62.2972972972973,63.16216216216216,64.02702702702703,64.89189189189189,65.75675675675676,66.62162162162163,67.48648648648648,68.35135135135135,69.21621621621622,70.08108108108108,70.94594594594595,71.8108108108108,72.67567567567568,73.54054054054055,74.4054054054054,75.27027027027027,76.13513513513513,77.0,83.5,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
West Berlin,39405.0,39405.0,39405.0,39405.0,39405.0,39405.0,39804.0,41654.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0,42382.0
West Germany,646916.0,646916.0,646916.0,646916.0,646916.0,646916.0,647545.0,692394.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0,698920.0
Western Samoa,386.0,571.0,477.0,659.0,730.5,802.0,637.0,568.0,743.7083333333334,919.4166666666667,1095.125,966.0,753.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
Yemen,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,21157.0,20346.0,22255.0,19653.0,21456.0,21897.2,22338.4,22779.6,23220.8,23662.0,28596.0,35066.0,32019.666666666668,28973.333333333332,25927.0,31999.0,29618.0,27237.0,24856.0,22475.0,20094.0,14772.0,14772.0
Yugoslavia,167447.0,186843.0,169744.0,180646.0,170080.0,172070.0,174060.0,173916.0,186668.0,182890.5,179113.0,190578.0,180997.0,177481.0,184657.0,182966.0,182803.0,190342.0,190014.0,197361.0,201196.0,203264.0,219274.0,223101.875,226929.75,226929.75,180721.75,134513.75,134513.75,134513.75,134513.75,134513.75,226929.75,134513.75,226929.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75,134513.75
Zambia,364.0,347.0,345.0,344.0,345.10227272727275,346.20454545454544,347.3068181818182,348.40909090909093,349.5113636363636,350.6136363636364,351.71590909090907,352.8181818181818,353.92045454545456,355.02272727272725,356.125,357.22727272727275,358.32954545454544,359.4318181818182,360.53409090909093,361.6363636363636,362.7386363636364,363.84090909090907,364.9431818181818,366.04545454545456,367.14772727272725,368.25,369.35227272727275,370.45454545454544,371.5568181818182,372.65909090909093,373.7613636363636,374.8636363636364,375.96590909090907,377.0681818181818,378.17045454545456,379.27272727272725,380.375,381.47727272727275,382.57954545454544,383.6818181818182,384.78409090909093,385.8863636363636,386.9886363636364,388.09090909090907,389.1931818181818,390.29545454545456,391.39772727272725,392.5,392.5,392.5,392.5,392.5,392.5,392.5,392.5,392.5,392.5,392.5,392.5,392.5,392.5,392.5,392.5,392.5
Zanzibar,351.0,351.0,351.0,351.0,351.0,351.0,360.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0
Zimbabwe,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1663.0,1768.0,1809.6666666666667,1851.3333333333333,1893.0,2199.0,2089.0,2081.5,2074.0,2245.4,2416.8,2588.2,2759.6,2931.0,2993.0,3006.0,2981.0,3520.5,4060.0,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5,4599.5
Åland Islands,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,249.0,250.0,247.0,233.0,277.0,323.0,269.0,251.0,283.0,297.0,235.0,272.0,281.5,291.0,263.0,301.0,270.0,309.0
